ID	Tx:40
AUSMDU00026910.fa	UC
AUSMDU00026911.fa	UC
AUSMDU00026920.fa	639
AUSMDU00026934.fa	UC
AUSMDU00026935.fa	UC
AUSMDU00026938.fa	3
AUSMDU00026939.fa	UC
AUSMDU00026940.fa	UC
AUSMDU00026958.fa	UC
AUSMDU00027031.fa	17
AUSMDU00027042.fa	1357
AUSMDU00027070.fa	17
AUSMDU00027179.fa	UC
AUSMDU00027196.fa	989
AUSMDU00027204.fa	211
AUSMDU00027305.fa	798
AUSMDU00027311.fa	227
AUSMDU00027351.fa	12
AUSMDU00027506.fa	227
AUSMDU00027696.fa	1437
AUSMDU00027798.fa	UC
AUSMDU00027857.fa	335
AUSMDU00028585.fa	674
AUSMDU00028588.fa	UC
AUSMDU00028609.fa	UC
AUSMDU00028883.fa	688
AUSMDU00028959.fa	220
AUSMDU00029072.fa	UC
AUSMDU00029408.fa	42
AUSMDU00029443.fa	UC
AUSMDU00029467.fa	393
AUSMDU00029683.fa	253
AUSMDU00029810.fa	UC
AUSMDU00029845.fa	UC
AUSMDU00030114.fa	713
AUSMDU00030209.fa	UC
AUSMDU00030350.fa	481
AUSMDU00030487.fa	UC
AUSMDU00030690.fa	UC
AUSMDU00030820.fa	UC
AUSMDU00030895.fa	UC
AUSMDU00030909.fa	300
AUSMDU00031002.fa	UC
AUSMDU00031055.fa	652
AUSMDU00031056.fa	38
AUSMDU00031162.fa	425
AUSMDU00031362.fa	75
AUSMDU00031538.fa	353
AUSMDU00031764.fa	39
AUSMDU00031862.fa	UC
AUSMDU00031884.fa	45
AUSMDU00031899.fa	UC
AUSMDU00031978-B.fa	257
AUSMDU00032107-B.fa	713
AUSMDU00032111.fa	425
AUSMDU00032164.fa	72
AUSMDU00032188.fa	UC
AUSMDU00032222.fa	UC
AUSMDU00032349.fa	12
AUSMDU00032351.fa	633
AUSMDU00032387.fa	46
AUSMDU00032445.fa	717
AUSMDU00032460.fa	206
AUSMDU00032553.fa	UC
AUSMDU00032663.fa	UC
AUSMDU00032717.fa	UC
AUSMDU00032778.fa	338
AUSMDU00032793.fa	UC
AUSMDU00033913.fa	543
AUSMDU00034031.fa	531
AUSMDU00034032.fa	671
AUSMDU00034098.fa	46
AUSMDU00034108.fa	UC
AUSMDU00034110.fa	UC
AUSMDU00034183.fa	98
AUSMDU00034199.fa	UC
AUSMDU00034264.fa	UC
AUSMDU00034343.fa	UC
AUSMDU00034344.fa	UC
AUSMDU00034345.fa	UC
AUSMDU00034346.fa	UC
AUSMDU00034347.fa	UC
AUSMDU00034348.fa	39
AUSMDU00034349.fa	360
AUSMDU00034350.fa	430
AUSMDU00034351.fa	430
AUSMDU00034352.fa	81
AUSMDU00034353.fa	46
AUSMDU00034354.fa	161
AUSMDU00034355.fa	161
AUSMDU00034356.fa	UC
AUSMDU00034357.fa	731
AUSMDU00034358.fa	22
AUSMDU00034359.fa	1443
AUSMDU00034360.fa	312
AUSMDU00034361.fa	16
AUSMDU00034362.fa	16
AUSMDU00034364.fa	46
AUSMDU00034365.fa	1437
AUSMDU00034366.fa	80
AUSMDU00034367.fa	UC
AUSMDU00034368.fa	UC
AUSMDU00034369.fa	UC
AUSMDU00034370.fa	UC
AUSMDU00034371.fa	UC
AUSMDU00034372.fa	UC
AUSMDU00034373.fa	UC
AUSMDU00034375.fa	512
AUSMDU00034376.fa	512
AUSMDU00034377.fa	125
AUSMDU00034378.fa	UC
AUSMDU00034379.fa	UC
AUSMDU00034380.fa	UC
AUSMDU00034381.fa	UC
AUSMDU00034382.fa	UC
AUSMDU00034383.fa	225
AUSMDU00034384.fa	393
AUSMDU00034385.fa	359
AUSMDU00034386.fa	639
AUSMDU00034387.fa	UC
AUSMDU00034389.fa	UC
AUSMDU00034390.fa	352
AUSMDU00034391.fa	88
AUSMDU00034392.fa	481
AUSMDU00034393.fa	435
AUSMDU00034394.fa	UC
AUSMDU00034395.fa	34
AUSMDU00034396.fa	719
AUSMDU00034397.fa	559
AUSMDU00034398.fa	UC
AUSMDU00034399.fa	UC
AUSMDU00034479.fa	1443
AUSMDU00034480.fa	353
AUSMDU00034565.fa	323
AUSMDU00034620.fa	UC
AUSMDU00034708.fa	323
AUSMDU00034727.fa	164
AUSMDU00034734.fa	388
AUSMDU00034761.fa	UC
AUSMDU00034796.fa	UC
AUSMDU00035030.fa	596
AUSMDU00035097.fa	360
AUSMDU00035220.fa	UC
AUSMDU00035248.fa	91
AUSMDU00035317.fa	639
AUSMDU00035404.fa	UC
AUSMDU00035516.fa	UC
AUSMDU00035530.fa	UC
AUSMDU00035560.fa	UC
AUSMDU00035563.fa	367
AUSMDU00035564.fa	UC
AUSMDU00035601.fa	364
AUSMDU00035619.fa	112
AUSMDU00035626.fa	247
AUSMDU00035640.fa	UC
AUSMDU00035652.fa	UC
AUSMDU00035685.fa	UC
AUSMDU00035704.fa	712
AUSMDU00035849.fa	413
AUSMDU00035869.fa	UC
AUSMDU00036067.fa	253
AUSMDU00036226.fa	UC
AUSMDU00036256.fa	326
AUSMDU00036274.fa	139
AUSMDU00036295.fa	126
AUSMDU00036400.fa	71
AUSMDU00036729.fa	UC
AUSMDU00036798.fa	111
AUSMDU00036800.fa	742
AUSMDU00036805.fa	120
AUSMDU00036826.fa	UC
AUSMDU00036956.fa	UC
AUSMDU00036958.fa	UC
AUSMDU00036961.fa	UC
AUSMDU00036962.fa	147
AUSMDU00036966.fa	331
AUSMDU00037018.fa	247
AUSMDU00037080.fa	UC
AUSMDU00037150.fa	UC
AUSMDU00037221.fa	UC
AUSMDU00037327.fa	UC
AUSMDU00037358.fa	713
AUSMDU00037412.fa	178
AUSMDU00037482.fa	319
AUSMDU00037491.fa	99
AUSMDU00037492.fa	154
AUSMDU00037559.fa	UC
AUSMDU00037771.fa	164
AUSMDU00037793.fa	149
AUSMDU00037794.fa	UC
AUSMDU00037802.fa	38
AUSMDU00037873.fa	394
AUSMDU00037923.fa	45
AUSMDU00037930.fa	UC
AUSMDU00037962.fa	UC
AUSMDU00037976.fa	798
AUSMDU00037994.fa	UC
AUSMDU00038261.fa	601
AUSMDU00038265.fa	16
AUSMDU00038299.fa	UC
AUSMDU00038329.fa	UC
AUSMDU00038475.fa	1346
AUSMDU00038476.fa	1346
AUSMDU00038484.fa	UC
AUSMDU00038489.fa	338
AUSMDU00038534.fa	45
AUSMDU00038660.fa	UC
AUSMDU00038776.fa	UC
AUSMDU00038878.fa	UC
AUSMDU00038883.fa	274
AUSMDU00038915.fa	274
AUSMDU00038939.fa	17
AUSMDU00038961.fa	UC
AUSMDU00039055.fa	552
AUSMDU00039105.fa	UC
AUSMDU00039106.fa	UC
AUSMDU00039343.fa	81
AUSMDU00039407.fa	371
AUSMDU00039410.fa	151
AUSMDU00039450.fa	713
AUSMDU00039512.fa	20
AUSMDU00039614.fa	367
AUSMDU00039655.fa	333
AUSMDU00039680.fa	46
AUSMDU00039814.fa	1
AUSMDU00040126.fa	UC
AUSMDU00040128.fa	499
AUSMDU00040137.fa	UC
AUSMDU00040257.fa	UC
AUSMDU00040301.fa	20
AUSMDU00040302.fa	360
AUSMDU00040329.fa	425
AUSMDU00040566.fa	UC
AUSMDU00040616.fa	346
AUSMDU00040707.fa	UC
AUSMDU00040708.fa	425
AUSMDU00040769.fa	250
AUSMDU00040840.fa	UC
AUSMDU00040856.fa	UC
AUSMDU00040857.fa	UC
AUSMDU00040860.fa	552
AUSMDU00040867.fa	UC
AUSMDU00040928.fa	20
AUSMDU00040932.fa	360
AUSMDU00041340.fa	236
AUSMDU00041373.fa	1321
AUSMDU00041426.fa	388
AUSMDU00041492.fa	UC
AUSMDU00041500.fa	49
AUSMDU00041549.fa	116
AUSMDU00041598.fa	UC
AUSMDU00041640.fa	UC
AUSMDU00041685.fa	UC
AUSMDU00041715.fa	17
AUSMDU00041898.fa	611
AUSMDU00041915.fa	UC
AUSMDU00042164.fa	302
AUSMDU00042167.fa	UC
AUSMDU00042174.fa	UC
AUSMDU00042359.fa	59
AUSMDU00042379.fa	22
AUSMDU00042383.fa	98
AUSMDU00042431.fa	UC
AUSMDU00042437.fa	UC
AUSMDU00042569.fa	UC
AUSMDU00042652.fa	458
AUSMDU00042763.fa	674
AUSMDU00042766.fa	140
AUSMDU00042769.fa	215
AUSMDU00042794.fa	559
AUSMDU00043601.fa	864
AUSMDU00043768.fa	289
AUSMDU00043769.fa	UC
AUSMDU00044049.fa	UC
AUSMDU00044080.fa	2433
AUSMDU00044083.fa	394
AUSMDU00044107.fa	20
AUSMDU00044332.fa	249
AUSMDU00044335.fa	UC
AUSMDU00044368.fa	UC
AUSMDU00044395.fa	140
AUSMDU00044422.fa	20
AUSMDU00044651.fa	168
AUSMDU00044749.fa	371
AUSMDU00045069.fa	UC
AUSMDU00045277.fa	UC
AUSMDU00045372.fa	20
AUSMDU00045655.fa	12
AUSMDU00045844.fa	UC
AUSMDU00045873.fa	UC
AUSMDU00045885.fa	UC
AUSMDU00045888.fa	170
AUSMDU00045967.fa	UC
AUSMDU00046205.fa	UC
AUSMDU00046230.fa	UC
AUSMDU00046347.fa	UC
AUSMDU00046352.fa	UC
AUSMDU00046484.fa	UC
AUSMDU00046588.fa	UC
AUSMDU00046684.fa	45
AUSMDU00046697.fa	UC
AUSMDU00046788.fa	161
AUSMDU00046798.fa	71
AUSMDU00046812.fa	241
AUSMDU00046911.fa	675
AUSMDU00046955.fa	1442
AUSMDU00047005.fa	UC
AUSMDU00047057.fa	UC
AUSMDU00047233.fa	675
AUSMDU00047247.fa	UC
AUSMDU00047256.fa	190
AUSMDU00047571.fa	UC
AUSMDU00047622.fa	71
AUSMDU00047659.fa	UC
AUSMDU00047807.fa	302
AUSMDU00047849.fa	120
AUSMDU00047960.fa	346
AUSMDU00047971.fa	195
AUSMDU00048172.fa	9
AUSMDU00048244.fa	22
AUSMDU00048293.fa	UC
AUSMDU00048360.fa	112
AUSMDU00048375.fa	46
AUSMDU00048437.fa	UC
AUSMDU00048442.fa	UC
AUSMDU00048703.fa	144
AUSMDU00048767.fa	62
AUSMDU00048768.fa	302
AUSMDU00048777.fa	688
AUSMDU00048779.fa	UC
AUSMDU00048786.fa	688
AUSMDU00048792.fa	5
AUSMDU00048793.fa	120
AUSMDU00048794.fa	39
AUSMDU00048795.fa	UC
AUSMDU00048797.fa	688
AUSMDU00048800.fa	688
AUSMDU00048802.fa	688
AUSMDU00048805.fa	UC
AUSMDU00048928.fa	UC
AUSMDU00048962.fa	62
AUSMDU00048973.fa	249
AUSMDU00049068.fa	149
AUSMDU00049087.fa	UC
AUSMDU00049133.fa	39
AUSMDU00049263.fa	1425
AUSMDU00049335.fa	UC
AUSMDU00049642.fa	146
AUSMDU00049647.fa	587
AUSMDU00049654.fa	16
AUSMDU00049665.fa	UC
AUSMDU00051000.fa	UC
AUSMDU00051101.fa	20
AUSMDU00051238.fa	338
AUSMDU00051308.fa	353
AUSMDU00051494.fa	236
AUSMDU00055259.fa	20
AUSMDU00055313.fa	323
AUSMDU00055337.fa	UC
AUSMDU00055418.fa	338
AUSMDU00055914.fa	UC
AUSMDU00056122.fa	UC
AUSMDU00056150.fa	77
AUSMDU00056156.fa	UC
AUSMDU00056177.fa	360
AUSMDU00056202.fa	33
AUSMDU00056419.fa	1203
AUSMDU00056447.fa	UC
AUSMDU00056574.fa	77
AUSMDU00056648.fa	UC
AUSMDU00056690.fa	1425
AUSMDU00057044.fa	UC
AUSMDU00057100.fa	UC
AUSMDU00057153.fa	UC
AUSMDU00057170.fa	674
AUSMDU00057561.fa	UC
AUSMDU00058136.fa	333
AUSMDU00058243.fa	206
AUSMDU00058854.fa	688
AUSMDU00058950.fa	446
AUSMDU00058962.fa	1
AUSMDU00059198.fa	368
AUSMDU00059225.fa	17
AUSMDU00059239.fa	UC
AUSMDU00059289.fa	86
AUSMDU00059402.fa	UC
AUSMDU00059587.fa	17
AUSMDU00059769.fa	UC
AUSMDU00059811.fa	UC
AUSMDU00059974.fa	673
AUSMDU00060073.fa	UC
AUSMDU00060101.fa	527
AUSMDU00060113.fa	UC
AUSMDU00060229.fa	UC
AUSMDU00060808.fa	531
AUSMDU00060937.fa	UC
AUSMDU00060959.fa	17
AUSMDU00061258.fa	16
AUSMDU00061451.fa	UC
AUSMDU00061581.fa	38
AUSMDU00061620.fa	16
AUSMDU00061730.fa	UC
AUSMDU00062084.fa	UC
AUSMDU00062334.fa	428
AUSMDU00062348.fa	62
AUSMDU00062657.fa	111
AUSMDU00063030.fa	331
AUSMDU00063299.fa	UC
AUSMDU00063310.fa	17
AUSMDU00063653.fa	UC
AUSMDU00063680.fa	16
AUSMDU00063771.fa	UC
AUSMDU00063832.fa	39
AUSMDU00063887.fa	331
AUSMDU00063941.fa	UC
AUSMDU00064126.fa	673
AUSMDU00064132.fa	39
AUSMDU00064242.fa	12
AUSMDU00064383.fa	UC
AUSMDU00064452.fa	139
AUSMDU00064920.fa	UC
AUSMDU00064933.fa	74
AUSMDU00064954.fa	488
AUSMDU00064987.fa	39
AUSMDU00065125.fa	58
AUSMDU00065146.fa	529
AUSMDU00065219.fa	UC
AUSMDU00065273.fa	UC
AUSMDU00065381.fa	992
AUSMDU00065398.fa	20
AUSMDU00065497.fa	39
AUSMDU00065546.fa	12
AUSMDU00065571.fa	252
AUSMDU00065586.fa	17
AUSMDU00065767.fa	992
AUSMDU00065821.fa	331
AUSMDU00065857.fa	331
AUSMDU00065861.fa	55
AUSMDU00065918.fa	247
AUSMDU00065919.fa	531
AUSMDU00066087.fa	UC
AUSMDU00066229.fa	39
AUSMDU00066304.fa	571
AUSMDU00066528.fa	39
AUSMDU00066914.fa	UC
AUSMDU00067018.fa	39
AUSMDU00067067.fa	356
AUSMDU00067147.fa	336
AUSMDU00067152.fa	227
AUSMDU00067157.fa	UC
AUSMDU00067243.fa	531
AUSMDU00067491.fa	UC
AUSMDU00067497.fa	144
AUSMDU00067511.fa	16
AUSMDU00067527.fa	22
AUSMDU00067647.fa	704
AUSMDU00067741.fa	96
AUSMDU00067871.fa	639
AUSMDU00067904.fa	UC
AUSMDU00067906.fa	674
AUSMDU00070144.fa	UC
AUSMDU00070145.fa	UC
AUSMDU00070146.fa	UC
AUSMDU00070147.fa	198
AUSMDU00070148.fa	UC
AUSMDU00070149.fa	UC
AUSMDU00070151.fa	UC
AUSMDU00070152.fa	UC
AUSMDU00070153.fa	336
AUSMDU00070154.fa	UC
AUSMDU00070155.fa	UC
AUSMDU00070156.fa	161
AUSMDU00070157.fa	UC
AUSMDU00070158.fa	46
AUSMDU00070159.fa	2259
AUSMDU00070160.fa	UC
AUSMDU00070161.fa	184
AUSMDU00070162.fa	720
AUSMDU00070163.fa	339
AUSMDU00070164.fa	359
AUSMDU00070165.fa	UC
AUSMDU00070166.fa	161
ERR161252.fa	40
ERR161253.fa	148
ERR161261.fa	33
ERR161262.fa	2923
ERR161263.fa	144
ERR161265.fa	144
ERR161266.fa	613
ERR161270.fa	46
ERR161271.fa	46
ERR161272.fa	120
ERR161273.fa	144
ERR161275.fa	144
ERR161276.fa	42
ERR161277.fa	594
ERR161278.fa	180
ERR161303.fa	UC
ERR161304.fa	UC
ERR161305.fa	UC
ERR4254572.fa	UC
ERR4254600.fa	134
ERR5355575.fa	625
ERR5355576.fa	UC
ERR5355578.fa	UC
ERR5355580.fa	UC
ERR5355582.fa	412
ERR5355584.fa	148
ERR5355587.fa	671
ERR5355590.fa	UC
ERR5355591.fa	UC
ERR5355594.fa	131
ERR5355596.fa	UC
ERR5355597.fa	360
ERR5355599.fa	40
ERR5355600.fa	40
ERR5355601.fa	UC
ERR5355602.fa	9
ERR5355603.fa	UC
ERR5355606.fa	UC
ERR5355607.fa	28
ERR5355609.fa	UC
ERR5355613.fa	1443
ERR5355614.fa	46
ERR5355616.fa	UC
ERR5355617.fa	UC
ERR5355618.fa	69
ERR5355620.fa	46
ERR5355623.fa	610
ERR5355624.fa	435
ERR5355627.fa	UC
ERR5355629.fa	252
ERR5355630.fa	UC
ERR5355632.fa	304
ERR5355634.fa	1445
ERR5355635.fa	4
ERR5355638.fa	731
ERR5355639.fa	256
ERR5355640.fa	UC
ERR5355641.fa	UC
ERR5355643.fa	UC
ERR5355644.fa	UC
ERR5355645.fa	UC
ERR5355650.fa	UC
ERR5355653.fa	UC
ERR5355655.fa	312
ERR5355657.fa	UC
ERR5355658.fa	435
ERR5355660.fa	UC
ERR5355661.fa	UC
ERR5355664.fa	UC
ERR5355666.fa	40
ERR5355671.fa	255
ERR5355672.fa	UC
ERR5355676.fa	UC
ERR5355677.fa	123
ERR5355679.fa	37
ERR5355681.fa	UC
ERR5355682.fa	UC
ERR5355683.fa	UC
ERR5355686.fa	148
ERR5355687.fa	17
ERR5355688.fa	17
ERR5355689.fa	704
ERR5355691.fa	565
ERR5355692.fa	138
ERR5355693.fa	244
ERR5355694.fa	17
ERR5355703.fa	UC
ERR5355704.fa	UC
ERR5355705.fa	163
ERR5355706.fa	UC
ERR5355707.fa	60
ERR5355709.fa	UC
ERR5355710.fa	42
ERR5355711.fa	369
ERR5355712.fa	175
ERR5355713.fa	UC
ERR5355716.fa	UC
ERR5355720.fa	UC
ERR5355722.fa	339
ERR5355723.fa	UC
ERR5355724.fa	18
ERR5355725.fa	UC
ERR5355726.fa	UC
ERR5355727.fa	UC
ERR5355728.fa	488
ERR5355729.fa	UC
ERR5355730.fa	314
ERR5355732.fa	363
ERR5355736.fa	80
ERR5355737.fa	255
ERR5355739.fa	UC
ERR5355742.fa	1047
ERR5355744.fa	730
ERR5355745.fa	UC
ERR5355747.fa	16
ERR5355748.fa	UC
ERR5355751.fa	UC
ERR5355755.fa	565
ERR5355757.fa	UC
ERR5355758.fa	148
ERR5355759.fa	UC
ERR5355761.fa	UC
ERR5355762.fa	UC
ERR5355764.fa	46
ERR5355765.fa	144
ERR5355767.fa	UC
ERR5355771.fa	16
ERR5355772.fa	40
ERR5355774.fa	UC
ERR5355777.fa	363
ERR5355778.fa	62
ERR5355779.fa	UC
ERR5355780.fa	78
ERR5355781.fa	564
ERR5355782.fa	UC
ERR5355783.fa	20
ERR5355785.fa	346
ERR5355790.fa	UC
ERR5355793.fa	164
ERR5355795.fa	164
ERR5355801.fa	301
ERR5355802.fa	157
ERR5355804.fa	UC
ERR5355805.fa	346
ERR5355807.fa	605
ERR5355808.fa	UC
ERR5355809.fa	579
ERR5355810.fa	1367
ERR5355811.fa	UC
ERR5355812.fa	120
ERR5355814.fa	34
ERR5355815.fa	12
ERR5355816.fa	251
ERR5355817.fa	UC
ERR5355823.fa	UC
ERR5355825.fa	360
ERR5355826.fa	157
ERR5355827.fa	69
ERR5355828.fa	UC
ERR5355829.fa	359
ERR5355831.fa	UC
ERR5355832.fa	UC
ERR5355834.fa	UC
ERR5355835.fa	150
ERR5355836.fa	UC
ERR5355837.fa	UC
ERR5355838.fa	1475
ERR5355839.fa	70
ERR5355841.fa	349
ERR5355843.fa	UC
ERR5355846.fa	161
ERR5355850.fa	319
ERR5355853.fa	UC
ERR5355854.fa	46
ERR5355855.fa	2203
ERR5355856.fa	UC
ERR5355857.fa	177
ERR5355858.fa	1349
ERR5355859.fa	255
ERR5355860.fa	UC
ERR5355862.fa	17
ERR5355863.fa	1443
ERR5355864.fa	UC
ERR5355865.fa	UC
ERR5355866.fa	UC
ERR5355869.fa	523
ERR5355871.fa	UC
ERR5355872.fa	UC
ERR5355874.fa	UC
ERR5355875.fa	UC
ERR5355876.fa	1423
ERR5355877.fa	74
ERR5355880.fa	523
ERR5355882.fa	177
ERR5355883.fa	UC
ERR5355884.fa	UC
ERR5355885.fa	37
ERR5355886.fa	157
ERR5355887.fa	UC
ERR5355888.fa	46
ERR5355889.fa	240
ERR5355892.fa	34
ERR5355894.fa	UC
ERR5355896.fa	164
ERR5355897.fa	312
ERR5355898.fa	UC
ERR5355900.fa	303
ERR5355901.fa	UC
ERR5355902.fa	UC
ERR5355903.fa	UC
ERR5355906.fa	UC
ERR5355908.fa	UC
ERR5355910.fa	46
ERR5355911.fa	346
ERR5355912.fa	1443
ERR5355913.fa	168
ERR5355915.fa	17
ERR5355916.fa	281
ERR5355917.fa	1443
ERR5355919.fa	UC
ERR5355920.fa	62
ERR5355923.fa	UC
ERR5355925.fa	182
ERR5355926.fa	78
ERR5355927.fa	12
ERR5355928.fa	163
ERR5355929.fa	UC
ERR5355930.fa	103
ERR5355931.fa	144
ERR5355932.fa	304
ERR5355933.fa	UC
ERR5355934.fa	43
ERR5355935.fa	UC
ERR5355936.fa	17
ERR5355940.fa	UC
ERR5355941.fa	UC
ERR5355943.fa	14
ERR5355944.fa	UC
ERR5355945.fa	UC
ERR5355946.fa	UC
ERR5355947.fa	265
ERR5355949.fa	360
ERR5355952.fa	346
ERR5355953.fa	252
ERR5355958.fa	UC
ERR5355961.fa	UC
ERR5355962.fa	UC
ERR5355964.fa	UC
ERR5355965.fa	69
ERR5355970.fa	204
ERR5355971.fa	316
ERR5355972.fa	UC
ERR5355974.fa	360
ERR5355976.fa	353
ERR5355977.fa	46
ERR5355978.fa	17
ERR5355979.fa	88
ERR5355981.fa	8
ERR5355982.fa	UC
ERR5355984.fa	46
ERR5355985.fa	UC
ERR537636.fa	185
SRR10065349.fa	736
SRR10065351.fa	736
SRR10065352.fa	101
SRR11080152.fa	183
SRR11080153.fa	192
SRR11080154.fa	203
SRR11080157.fa	114
SRR11080158.fa	244
SRR11080160.fa	UC
SRR11080161.fa	UC
SRR11094155.fa	UC
SRR11094156.fa	1443
SRR11094157.fa	132
SRR11094158.fa	1113
SRR11094159.fa	290
SRR11094163.fa	145
SRR11094167.fa	168
SRR11094168.fa	593
SRR11094171.fa	UC
SRR11094172.fa	105
SRR11094176.fa	361
SRR11094180.fa	UC
SRR11094181.fa	UC
SRR11094183.fa	66
SRR11094184.fa	UC
SRR11094187.fa	366
SRR11094188.fa	UC
SRR11094189.fa	UC
SRR11094190.fa	62
SRR11094196.fa	UC
SRR11094197.fa	UC
SRR11094202.fa	UC
SRR11094203.fa	368
SRR11094204.fa	UC
SRR11094206.fa	268
SRR11094207.fa	314
SRR11094210.fa	161
SRR11094213.fa	UC
SRR11094214.fa	1355
SRR11094215.fa	307
SRR11094216.fa	1355
SRR11094218.fa	492
SRR11094219.fa	UC
SRR11094220.fa	UC
SRR11094222.fa	UC
SRR11094223.fa	UC
SRR11094224.fa	UC
SRR11094225.fa	240
SRR11094226.fa	20
SRR11094228.fa	17
SRR11094230.fa	78
SRR11094231.fa	70
SRR11094232.fa	175
SRR11094234.fa	145
SRR11094235.fa	UC
SRR11094236.fa	UC
SRR11094238.fa	UC
SRR11094241.fa	UC
SRR11341593.fa	UC
SRR11341595.fa	UC
SRR11341596.fa	UC
SRR11341598.fa	UC
SRR11341601.fa	UC
SRR11341604.fa	UC
SRR11341606.fa	UC
SRR11341608.fa	366
SRR11341609.fa	UC
SRR11341610.fa	1213
SRR11341611.fa	UC
SRR11341613.fa	414
SRR11341617.fa	UC
SRR11341620.fa	UC
SRR11341622.fa	UC
SRR11341623.fa	414
SRR11341625.fa	UC
SRR11341627.fa	1051
SRR11341628.fa	UC
SRR11341630.fa	564
SRR11341631.fa	UC
SRR11341634.fa	UC
SRR11341635.fa	58
SRR11341636.fa	UC
SRR11341637.fa	76
SRR11341638.fa	46
SRR11341640.fa	UC
SRR11341641.fa	UC
SRR11341643.fa	UC
SRR11341645.fa	UC
SRR11341646.fa	UC
SRR11341647.fa	46
SRR11341648.fa	UC
SRR11341649.fa	UC
SRR11341651.fa	382
SRR11341652.fa	1051
SRR11341656.fa	382
SRR11341658.fa	1101
SRR11341660.fa	460
SRR11341661.fa	460
SRR11355585.fa	276
SRR11355586.fa	118
SRR11355587.fa	668
SRR11355588.fa	668
SRR11355589.fa	118
SRR11355590.fa	UC
SRR11355591.fa	UC
SRR11355592.fa	UC
SRR11355593.fa	UC
SRR11355594.fa	UC
SRR11355595.fa	UC
SRR11355596.fa	1330
SRR11355597.fa	UC
SRR11355600.fa	UC
SRR11355604.fa	494
SRR11355605.fa	UC
SRR11355607.fa	494
SRR11355609.fa	UC
SRR11355610.fa	1330
SRR11355611.fa	1011
SRR11355612.fa	1011
SRR11355613.fa	1011
SRR11355614.fa	UC
SRR11355615.fa	118
SRR11355616.fa	276
SRR11355617.fa	494
SRR11608154.fa	12
SRR11608155.fa	17
SRR11608156.fa	80
SRR11608157.fa	UC
SRR11608158.fa	17
SRR11608159.fa	17
SRR11608160.fa	69
SRR11608161.fa	114
SRR11608164.fa	46
SRR11608165.fa	46
SRR11608166.fa	148
SRR11608168.fa	148
SRR11608169.fa	148
SRR11612991.fa	7
SRR11612993.fa	UC
SRR11612995.fa	UC
SRR11612999.fa	UC
SRR11613021.fa	UC
SRR11613022.fa	UC
SRR11613023.fa	UC
SRR11613025.fa	UC
SRR11886749.fa	UC
SRR11886750.fa	UC
SRR11886755.fa	UC
SRR11886760.fa	UC
SRR11886763.fa	UC
SRR11947106.fa	604
SRR11947107.fa	483
SRR11947108.fa	UC
SRR11947109.fa	483
SRR11947110.fa	376
SRR11947112.fa	UC
SRR12123270.fa	UC
SRR12123278.fa	UC
SRR12398584.fa	317
SRR12398585.fa	67
SRR12398586.fa	67
SRR12398587.fa	67
SRR12398588.fa	317
SRR12398589.fa	167
SRR12398590.fa	67
SRR12398591.fa	330
SRR12398594.fa	UC
SRR12398595.fa	61
SRR12398596.fa	UC
SRR12398597.fa	67
SRR12398598.fa	67
SRR12398599.fa	193
SRR12398600.fa	608
SRR12398601.fa	608
SRR12844969.fa	UC
SRR12875403.fa	55
SRR12875404.fa	20
SRR12875405.fa	20
SRR12875406.fa	20
SRR12875407.fa	UC
SRR12875408.fa	20
SRR12875409.fa	20
SRR12875410.fa	730
SRR12875411.fa	730
SRR12875412.fa	360
SRR13236432.fa	UC
SRR13236433.fa	UC
SRR13236434.fa	UC
SRR14160799.fa	1263
SRR14160800.fa	1263
SRR14160803.fa	UC
SRR14160806.fa	707
SRR14160809.fa	410
SRR14160812.fa	217
SRR14160814.fa	734
SRR14160815.fa	UC
SRR14160816.fa	UC
SRR14160817.fa	578
SRR14160818.fa	UC
SRR14160819.fa	1271
SRR14160820.fa	1271
SRR14160821.fa	578
SRR14160825.fa	UC
SRR14160829.fa	UC
SRR14160831.fa	UC
SRR14160834.fa	734
SRR14160840.fa	UC
SRR14160842.fa	UC
SRR14160844.fa	UC
SRR14160850.fa	UC
SRR14160853.fa	197
SRR14160857.fa	UC
SRR14160859.fa	197
SRR14160861.fa	UC
SRR14160862.fa	UC
SRR14160866.fa	UC
SRR14160869.fa	UC
SRR14160871.fa	UC
SRR14160872.fa	UC
SRR14160874.fa	UC
SRR14160876.fa	424
SRR14160880.fa	424
SRR14160881.fa	707
SRR14160887.fa	UC
SRR14160889.fa	UC
SRR14160890.fa	UC
SRR14160891.fa	557
SRR14160893.fa	941
SRR14160894.fa	941
SRR14160895.fa	UC
SRR14160896.fa	UC
SRR14160898.fa	557
SRR14160900.fa	UC
SRR14160902.fa	557
SRR14160903.fa	557
SRR14160904.fa	UC
SRR14160906.fa	UC
SRR14160907.fa	410
SRR14160908.fa	UC
SRR14160910.fa	578
SRR14160911.fa	UC
SRR14160912.fa	UC
SRR14160914.fa	379
SRR14160917.fa	UC
SRR14160918.fa	320
SRR14160920.fa	UC
SRR14160925.fa	379
SRR14160926.fa	320
SRR14160927.fa	UC
SRR14160928.fa	UC
SRR14160930.fa	UC
SRR14160931.fa	UC
SRR14160934.fa	UC
SRR14160936.fa	UC
SRR14160937.fa	UC
SRR14160939.fa	UC
SRR14160940.fa	UC
SRR14160942.fa	UC
SRR14160943.fa	UC
SRR14160944.fa	UC
SRR14160945.fa	UC
SRR1554983.fa	UC
SRR17085832.fa	UC
